Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
Serviced 3 Bed Apartment with Swimming Pool at Woo,12000000,Kilimani,3.0,4.0,112,2026-06-02,2026-06-02,129.491871,10,,
011Serviced 3 Bed Apartment with Swimming Pool at ,12000000,Kilimani,3.0,4.0,112,2026-06-02,2026-06-02,129.491871,10,,
Serviced 1 Bed Apartment with Swimming Pool at Woo,6800000,Luxurious Investement in Kilimani,1.0,1.0,70,2026-06-02,2026-06-02,129.491871,10,,
05Serviced 1 Bed Apartment with Swimming Pool at W,6800000,Luxurious Investement in Kilimani,1.0,1.0,70,2026-06-02,2026-06-02,129.491871,10,,
Serviced 4 Bed Apartment with En Suite at 6Th Aven,26000000,4-bedroom + dsq Parklands. 26000000 [negotiable...,46.0,5.0,234,2026-06-02,2026-06-02,129.491871,10,,
012Serviced 4 Bed Apartment with En Suite at 6Th A,26000000,4-bedroom + dsq Parklands. 26000000 [negotiable...,46.0,5.0,234,2026-06-02,2026-06-02,129.491871,10,,
Serviced 3 Bed Apartment with En Suite in Kitisuru,9000000,"Kitisuru, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
211Serviced 3 Bed Apartment with En Suite in Kitis,9000000,"Kitisuru, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 2 Bed Apartment with En Suite in Lavingto,10700000,2-bedroom Lavington,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
07Serviced 2 Bed Apartment with En Suite in Laving,10700000,2-bedroom Lavington,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
Serviced 3 Bed Apartment with En Suite at 6Th Aven,23000000,"Parklands, Westlands",36.0,4.0,220,2026-06-02,2026-06-02,129.491871,10,,
06Serviced 3 Bed Apartment with En Suite at 6Th Av,23000000,"Parklands, Westlands",36.0,4.0,220,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite in Kileleshwa4 Be,27000000,Kileleshwa,4.0,5.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite in Riverside3 Bed Ap,40000000,"Riverside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite in Riverside3 Bed,40000000,"Riverside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite in General Mathenge2,24000000,"General Mathenge, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
042 Bed Apartment with En Suite in General Matheng,24000000,"General Mathenge, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Off Rhapta Road4 ,35000000,"Westlands Area, Westlands",4.0,5.0,380,2026-06-02,2026-06-02,129.491871,10,,
0204 Bed Apartment with En Suite at Off Rhapta Roa,5400000,The most affordable 1 bedroom in Kilimani,1.0,1.0,31,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Junction Mall2 Be,9000000,Ngong Road,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
0182 Bed Apartment with En Suite at Junction Mall2,9000000,Ngong Road,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
044 Bed Apartment with En Suite in Westlands Area4,40000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
094 Bed Apartment with En Suite in Kilimani4 Bed A,24800000,Kilimani,4.0,5.0,258,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment at General Mathenge3 Bed Apartment,29000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment at General Mathenge3 Bed Apartm,29000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0141 Bed Apartment in Westlands Area1 Bed Apartmen,6500000,Modern Apartments for Sale in Westlands,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment in Riverside4 Bed Apartment in Riv,300000,✨ Luxury Residences in Riverside ✨,4.0,6.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment in Lavington2 Bed Apartment in Lav,11500000,Lavington,2.0,,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Westlands Avenue3,20000000,"Rhapta Road, Westlands",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 1 Bed Apartment with En Suite in Westland,7200000,"Westlands Area, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
Serviced 1 Bed Apartment with Gym at Muthithi Road,6500000,"Westlands Area, Westlands",1.0,1.0,50,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with En Suite at Near Yaya Cent,9000000,Kilimani,1.0,1.0,109,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at 2Nd Parklands Ave,13800000,"Parklands, Westlands",42.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0164 Bed Apartment with En Suite at 2Nd Parklands ,13800000,"Parklands, Westlands",42.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at General Mathenge ,15400000,"General Mathenge, Westlands",3.0,2.0,130,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at General Mathen,15400000,"General Mathenge, Westlands",3.0,2.0,130,2026-06-02,2026-06-02,129.491871,10,,
0183 Bed Apartment with En Suite in Westlands Area,11000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
091 Bed Apartment with En Suite in Riverside1 Bed ,5500000,"Riverside, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0201 Bed Apartment with En Suite at Westland Road1,8840000,"Westlands Area, Westlands",1.0,1.0,68,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Kileleshwa Road3 ,22000000,Kileleshwa,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite at Kileleshwa Roa,22000000,Kileleshwa,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
Furnished Studio Apartment with En Suite in Westla,6700000,Furnished Studio Apartment with En Suite in Westlands Area,,1.0,41,2026-06-02,2026-06-02,129.491871,10,,
09Furnished Studio Apartment with En Suite in West,6700000,Furnished Studio Apartment with En Suite in Westlands Area,,1.0,41,2026-06-02,2026-06-02,129.491871,10,,
1203 Bed Apartment with En Suite in Westlands Area,23000000,"Westlands Area, Westlands",3.0,3.0,158,2026-06-02,2026-06-02,129.491871,10,,
0181 Bed Apartment with En Suite in Westlands Area,9000000,"Westlands Area, Westlands",1.0,1.0,82,2026-06-02,2026-06-02,129.491871,10,,
016Serviced 1 Bed Apartment with En Suite in Westl,7200000,"Westlands Area, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment in Brookside2 Bed Apartment in Bro,20000000,"Brookside, Westlands",2.0,,,2026-06-02,2026-06-02,129.491871,10,,
0142 Bed Apartment in Brookside2 Bed Apartment in ,20000000,"Brookside, Westlands",2.0,,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment in Brookside3 Bed Apartment in Bro,25000000,"Brookside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
1173 Bed Apartment in Brookside3 Bed Apartment in ,25000000,"Brookside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
2203 Bed Apartment in Parklands3 Bed Apartment in ,15500000,"Parklands, Westlands",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment in Riverside3 Bed Apartment in Riv,49500000,"Riverside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
1193 Bed Apartment in Riverside3 Bed Apartment in ,49500000,"Riverside, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment in Rhapta Road4 Bed Apartment in R,23000000,"Rhapta Road, Westlands",4.0,,,2026-06-02,2026-06-02,129.491871,10,,
1194 Bed Apartment in Rhapta Road4 Bed Apartment i,23000000,"Rhapta Road, Westlands",4.0,,,2026-06-02,2026-06-02,129.491871,10,,
Furnished 1 Bed Apartment with En Suite in Kiliman,4500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
06Furnished 1 Bed Apartment with En Suite in Kilim,4500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
093 Bed Apartment with En Suite in Kilimani3 Bed A,10000000,Kilimani,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with En Suite in Kileleshwa1 Be,4000000,Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
092 Bed Apartment with En Suite in Riverside2 Bed ,8000000,"Riverside, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Near Yaya Centre1,9000000,Kilimani,1.0,1.0,109,2026-06-02,2026-06-02,129.491871,10,,
0141 Bed Apartment with En Suite in Kilimani1 Bed ,5500000,Kilimani,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
020Furnished 4 Bed Apartment with En Suite at Argw,26500000,Lavington,4.0,5.0,251,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at Kileleshwa3 Be,13000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0123 Bed Apartment with En Suite in Kileleshwa3 Be,12000000,Kileleshwa,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Nyeri Road2 Bed A,23000000,Kileleshwa,2.0,2.0,150,2026-06-02,2026-06-02,129.491871,10,,
0152 Bed Apartment with En Suite at Nyeri Road2 Be,23000000,Kileleshwa,2.0,2.0,150,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Othaya Road4 Bed ,25000000,Kileleshwa,4.0,4.0,270,2026-06-02,2026-06-02,129.491871,10,,
0194 Bed Apartment with En Suite at Othaya Road4 B,25000000,Kileleshwa,4.0,4.0,270,2026-06-02,2026-06-02,129.491871,10,,
5 Bed Apartment with En Suite at Nyando Road5 Bed ,90300000,Kileleshwa,5.0,5.0,350,2026-06-02,2026-06-02,129.491871,10,,
0195 Bed Apartment with En Suite at Nyando Road5 B,90300000,Kileleshwa,5.0,5.0,350,2026-06-02,2026-06-02,129.491871,10,,
0173 Bed Apartment with En Suite at Gatundu Road3 ,22000000,Kileleshwa,3.0,3.0,180,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Rhapta Road4 Bed ,27000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
1134 Bed Apartment with En Suite at Rhapta Road4 B,27000000,"Westlands Area, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at Mandera Road3 ,20500000,Kileleshwa,3.0,3.0,236,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Parking in Nairobi West2 Bed ,230000000,Block of Apartment for Sale in Nairobi West,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
1122 Bed Apartment with Parking in Nairobi West2 B,230000000,Block of Apartment for Sale in Nairobi West,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Borehole in Rhapta Road2 Bed ,400000000,"Rhapta Road, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
042 Bed Apartment with Borehole in Rhapta Road2 Be,400000000,"Rhapta Road, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with En Suite in Kilimani2 Bed ,13000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0161 Bed Apartment with En Suite in Westlands Area,6300000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
064 Bed Apartment with En Suite in Spring Valley4 ,68000000,"Spring Valley, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
064 Bed Apartment with En Suite in Lower Kabete4 B,68000000,"Lower Kabete, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite in Loresho4 Bed Apar,68000000,"Loresho, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
064 Bed Apartment with En Suite in Loresho4 Bed Ap,68000000,"Loresho, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
051 Bed Apartment with En Suite in Westlands Area1,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
052 Bed Apartment with En Suite in Westlands Area2,9000000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
162 Bed Apartment with En Suite in Kilimani2 Bed A,6300000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Thindigua2 Bed Ap,5900000,Nairobi,2.0,2.0,60,2026-06-02,2026-06-02,129.491871,10,,
1152 Bed Apartment with En Suite at Thindigua2 Bed,5900000,Nairobi,2.0,2.0,60,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Gatundu Road1 Bed,5600000,Kileleshwa,1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
0201 Bed Apartment with En Suite at Gatundu Road1 ,5600000,Kileleshwa,1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Kileleshwa3 Bed A,13000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Furnished 4 Bed Apartment with En Suite at Argwing,26500000,Lavington,4.0,5.0,251,2026-06-02,2026-06-02,129.491871,10,,
0173 Bed Apartment with En Suite at Riara Road3 Be,16600000,Lavington,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
Serviced 4 Bed Apartment with En Suite at Second P,45000000,"Parklands, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Peponi Rd2 Bed Ap,36000000,"Spring Valley, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0124 Bed Apartment with En Suite in General Mathen,38000000,"General Mathenge, Westlands",4.0,5.0,325,2026-06-02,2026-06-02,129.491871,10,,
013Serviced 2 Bed Apartment with En Suite in Kilim,12000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite in Spring Valley3 Be,46000000,"Spring Valley, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
073 Bed Apartment with En Suite in Spring Valley3 ,46000000,"Spring Valley, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0162 Bed Apartment with En Suite in Kileleshwa2 Be,7000000,Kileleshwa,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0152 Bed Apartment with En Suite at Kirawa Road2 B,10350000,"Kitisuru, Westlands",2.0,2.0,90,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Kirawa Road1 Bed ,5500000,"Kitisuru, Westlands",1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
0121 Bed Apartment with En Suite at Kirawa Road1 B,5500000,"Kitisuru, Westlands",1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite in Spring Valley4,80000000,"Spring Valley, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
072 Bed Apartment with En Suite in Kilimani2 Bed A,9000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite in Kitisuru2 Bed Apa,14500000,"Kitisuru, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0202 Bed Apartment with En Suite in Kitisuru2 Bed ,14500000,"Kitisuru, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with En Suite in Kileleshwa2 Be,7300000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0141 Bed Apartment with En Suite in Kileleshwa1 Be,5000000,Kileleshwa,1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at River Gardens Par,40000000,"Brookside, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
1203 Bed Apartment with En Suite at River Gardens ,40000000,"Brookside, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Sports Road4 Bed ,25750000,"Rhapta Road, Westlands",4.0,4.0,237,2026-06-02,2026-06-02,129.491871,10,,
0174 Bed Apartment with En Suite at Sports Road4 B,25750000,"Rhapta Road, Westlands",4.0,4.0,237,2026-06-02,2026-06-02,129.491871,10,,
Furnished 3 Bed Apartment with En Suite in Westlan,45000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
010Furnished 3 Bed Apartment with En Suite in West,45000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with En Suite at Kirawa RoadStudi,3500000,"Kitisuru, Westlands",,1.0,,2026-06-02,2026-06-02,129.491871,10,,
013Studio Apartment with En Suite at Kirawa RoadSt,3500000,"Kitisuru, Westlands",,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0174 Bed Apartment with En Suite in Westlands Area,55000000,"Westlands Area, Westlands",4.0,4.0,215,2026-06-02,2026-06-02,129.491871,10,,
0202 Bed Apartment with En Suite at Kirawa Road2 B,14500000,"Kitisuru, Westlands",2.0,3.0,110,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment in Westlands Area2 Bed Apartment i,15000000,Apartment for Sale in Westlands Nairobi,2.0,,,2026-06-02,2026-06-02,129.491871,10,,
062 Bed Apartment in Westlands Area2 Bed Apartment,15000000,Apartment for Sale in Westlands Nairobi,2.0,,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at 4Th Parklands2 Be,11000000,"Parklands, Westlands",24.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
0162 Bed Apartment with En Suite at 4Th Parklands2,11000000,"Parklands, Westlands",24.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
017Studio Apartment with Swimming Pool at Muthithi,6500000,"Westlands Area, Westlands",,1.0,4853,2026-06-02,2026-06-02,129.491871,10,,
094 Bed Apartment with En Suite in Westlands Area4,6000000,2 bedroom apartment for sale in Lavington,2.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
020Serviced 4 Bed Apartment with En Suite at Secon,45000000,"Parklands, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with En Suite in Westlands Area,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Off Kingara Road3,20000000,Lavington,3.0,3.0,200,2026-06-02,2026-06-02,129.491871,10,,
0202 Bed Apartment with En Suite at Peponi Rd2 Bed,36000000,"Spring Valley, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
073 Bed Apartment with En Suite in Lavington3 Bed ,10500000,Lavington,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite in Spring Valley1 Be,8800000,"Spring Valley, Westlands",1.0,1.0,81,2026-06-02,2026-06-02,129.491871,10,,
0191 Bed Apartment with En Suite in Spring Valley1,8800000,"Spring Valley, Westlands",1.0,1.0,81,2026-06-02,2026-06-02,129.491871,10,,
1163 Bed Apartment with En Suite in Westlands Area,19800000,"Westlands Area, Westlands",3.0,3.0,179,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite in Kilimani3 Bed ,16000000,Kilimani,3.0,3.0,142,2026-06-02,2026-06-02,129.491871,10,,
0142 Bed Apartment with En Suite in Kilimani2 Bed ,8000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Donyo Sabuk Avenu,35500000,"Spring Valley, Westlands",3.0,3.0,240,2026-06-02,2026-06-02,129.491871,10,,
0113 Bed Apartment with En Suite at Donyo Sabuk Av,35500000,"Spring Valley, Westlands",3.0,3.0,240,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at General Mathenge4,65000000,"Spring Valley, Westlands",4.0,5.0,5.800,2026-06-02,2026-06-02,129.491871,10,,
0174 Bed Apartment with En Suite at General Mathen,65000000,"Spring Valley, Westlands",4.0,5.0,5.800,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at General Mathenge ,55000000,"General Mathenge, Westlands",4.0,5.0,334,2026-06-02,2026-06-02,129.491871,10,,
0204 Bed Apartment with En Suite at General Mathen,55000000,"General Mathenge, Westlands",4.0,5.0,334,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Westland Road1 Be,5500000,"Westlands Area, Westlands",1.0,1.0,52,2026-06-02,2026-06-02,129.491871,10,,
0181 Bed Apartment with En Suite at Westland Road1,5500000,"Westlands Area, Westlands",1.0,1.0,52,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Kindaruma Road2 B,10000000,Kilimani,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
1112 Bed Apartment with En Suite at Kindaruma Road,10000000,Kilimani,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with En Suite at Riverside Driv,18000000,"Riverside, Westlands",2.0,2.0,101,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Ngong Road2 Bed A,11000000,Ngong Road,2.0,2.0,116,2026-06-02,2026-06-02,129.491871,10,,
0112 Bed Apartment with En Suite at Ngong Road2 Be,11000000,Ngong Road,2.0,2.0,116,2026-06-02,2026-06-02,129.491871,10,,
1301 Bed Apartment with En Suite at Rhapta Road1 B,7300000,"Westlands Area, Westlands",1.0,1.0,76,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Brookside Grove1 ,8700000,"Brookside, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
0241 Bed Apartment with En Suite at Brookside Grov,8700000,"Brookside, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with Swimming Pool at Upper HillS,5100000,Studio Apartment with Swimming Pool at Upper Hill,1234.0,1.0,45,2026-06-02,2026-06-02,129.491871,10,,
028Studio Apartment with Swimming Pool at Upper Hi,5100000,Studio Apartment with Swimming Pool at Upper Hill,1234.0,1.0,45,2026-06-02,2026-06-02,129.491871,10,,
072 Bed Apartment with En Suite in Kileleshwa2 Bed,7000000,Kileleshwa,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0182 Bed Apartment with En Suite in Kilimani2 Bed ,7000000,Kilimani,2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
Furnished 1 Bed Apartment with En Suite in Westlan,5000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
